iso_code,year,attr,wb
OWID_WRL,2016,gdp_per_captia,10266.023304894
OWID_WRL,2017,gdp_per_captia,10802.3218625711
OWID_WRL,2018,gdp_per_captia,11348.2486068606
OWID_WRL,2019,gdp_per_captia,11396.9884734635
OWID_WRL,2020,gdp_per_captia,10916.0808338546
AFG,1960,gdp_per_captia,59.7732337032148
AFG,1961,gdp_per_captia,59.8608999923829
AFG,1962,gdp_per_captia,58.4580086983139
AFG,1963,gdp_per_captia,78.7064287776753
AFG,1964,gdp_per_captia,82.0953065340517
AFG,1965,gdp_per_captia,101.108325163758
AFG,1966,gdp_per_captia,137.594297961115
AFG,1967,gdp_per_captia,160.898434161304
AFG,1968,gdp_per_captia,129.108310965006
AFG,1969,gdp_per_captia,129.329760364199
AFG,1970,gdp_per_captia,156.518771348706
AFG,1971,gdp_per_captia,159.567508996258
AFG,1972,gdp_per_captia,135.317227981591
AFG,1973,gdp_per_captia,143.144649500081
AFG,1974,gdp_per_captia,173.653624742026
AFG,1975,gdp_per_captia,186.510838346447
AFG,1976,gdp_per_captia,197.445507551145
AFG,1977,gdp_per_captia,224.225001566116
AFG,1978,gdp_per_captia,247.354087806417
AFG,1979,gdp_per_captia,275.738115377232
AFG,1980,gdp_per_captia,272.655510200686
AFG,1981,gdp_per_captia,264.111197144336
AFG,2002,gdp_per_captia,179.426579211394
AFG,2003,gdp_per_captia,190.683814295088
AFG,2004,gdp_per_captia,211.382074198939
AFG,2005,gdp_per_captia,242.031313175022
AFG,2006,gdp_per_captia,263.733601866274
AFG,2007,gdp_per_captia,359.693157866109
AFG,2008,gdp_per_captia,364.6635420423
AFG,2009,gdp_per_captia,437.26874023514
AFG,2010,gdp_per_captia,543.306526178281
AFG,2011,gdp_per_captia,591.190030208565
AFG,2012,gdp_per_captia,638.845851607289
AFG,2013,gdp_per_captia,624.315454506615
AFG,2014,gdp_per_captia,614.223342360392
AFG,2015,gdp_per_captia,556.007220861443
AFG,2016,gdp_per_captia,512.012778129357
AFG,2017,gdp_per_captia,516.679862210543
AFG,2018,gdp_per_captia,485.668418729808
AFG,2019,gdp_per_captia,494.179349886029
AFG,2020,gdp_per_captia,516.747870807558
ALB,1984,gdp_per_captia,639.484735848211
ALB,1985,gdp_per_captia,639.865909445734
ALB,1986,gdp_per_captia,693.873474633887
ALB,1987,gdp_per_captia,674.793383069492
ALB,1988,gdp_per_captia,652.774321396566
ALB,1989,gdp_per_captia,697.995596576519
ALB,1990,gdp_per_captia,617.230435515505
ALB,1991,gdp_per_captia,336.586994504629
ALB,1992,gdp_per_captia,200.852219772323
ALB,1993,gdp_per_captia,367.279225077581
ALB,1994,gdp_per_captia,586.416339644261
ALB,1995,gdp_per_captia,750.604449178826
ALB,1996,gdp_per_captia,1009.97727483821
ALB,1997,gdp_per_captia,717.380047745673
ALB,1998,gdp_per_captia,813.789396580449
ALB,1999,gdp_per_captia,1033.24253162418
ALB,2000,gdp_per_captia,1126.68334010717
ALB,2001,gdp_per_captia,1281.6598256178
ALB,2002,gdp_per_captia,1425.12421860142
ALB,2003,gdp_per_captia,1846.12012081207
ALB,2004,gdp_per_captia,2373.58129170055
ALB,2005,gdp_per_captia,2673.78658429559
ALB,2006,gdp_per_captia,2972.74292399799
ALB,2007,gdp_per_captia,3595.03805682893
ALB,2008,gdp_per_captia,4370.5399247769
ALB,2009,gdp_per_captia,4114.13489916342
ALB,2010,gdp_per_captia,4094.34838574494
ALB,2011,gdp_per_captia,4437.14261222684
ALB,2012,gdp_per_captia,4247.63004748194
ALB,2013,gdp_per_captia,4413.06200528903
ALB,2014,gdp_per_captia,4578.63320812155
ALB,2015,gdp_per_captia,3952.80253807527
ALB,2016,gdp_per_captia,4124.05538986272
ALB,2017,gdp_per_captia,4531.0193737689
ALB,2018,gdp_per_captia,5287.66369446913
ALB,2019,gdp_per_captia,5395.65953185375
ALB,2020,gdp_per_captia,5246.09634560989
DZA,1960,gdp_per_captia,246.303751319472
DZA,1961,gdp_per_captia,214.771980100889
DZA,1962,gdp_per_captia,172.242508957181
DZA,1963,gdp_per_captia,226.895450128271
DZA,1964,gdp_per_captia,238.0437103942
DZA,1965,gdp_per_captia,249.883585607009
DZA,1966,gdp_per_captia,235.598130082129
DZA,1967,gdp_per_captia,253.923765521058
DZA,1968,gdp_per_captia,281.925786291132
DZA,1969,gdp_per_captia,302.752263673622
DZA,1970,gdp_per_captia,336.224692876265
DZA,1971,gdp_per_captia,341.38891847622
DZA,1972,gdp_per_captia,442.677623465283
DZA,1973,gdp_per_captia,554.292908961925
DZA,1974,gdp_per_captia,818.008228875953
DZA,1975,gdp_per_captia,936.790082176098
DZA,1976,gdp_per_captia,1037.60715989893
DZA,1977,gdp_per_captia,1192.74422683489
DZA,1978,gdp_per_captia,1456.41939597215
DZA,1979,gdp_per_captia,1782.69931975524
DZA,1980,gdp_per_captia,2203.05546106977
DZA,1981,gdp_per_captia,2237.08677628627
DZA,1982,gdp_per_captia,2210.30203566957
DZA,1983,gdp_per_captia,2312.65561948251
DZA,1984,gdp_per_captia,2467.34608187899
DZA,1985,gdp_per_captia,2582.87901344273
DZA,1986,gdp_per_captia,2756.95498118893
DZA,1987,gdp_per_captia,2807.50360321103
DZA,1988,gdp_per_captia,2417.37618892252
DZA,1989,gdp_per_captia,2215.96387318357
DZA,1990,gdp_per_captia,2408.82298523208
DZA,1991,gdp_per_captia,1731.62136973126
DZA,1992,gdp_per_captia,1776.0282780527
DZA,1993,gdp_per_captia,1807.29745090643
DZA,1994,gdp_per_captia,1507.88666269017
DZA,1995,gdp_per_captia,1452.27843429531
DZA,1996,gdp_per_captia,1603.9403022019
DZA,1997,gdp_per_captia,1619.79774865029
DZA,1998,gdp_per_captia,1596.00392574042
DZA,1999,gdp_per_captia,1588.34890767221
DZA,2000,gdp_per_captia,1765.02714611601
DZA,2001,gdp_per_captia,1740.60665427662
DZA,2002,gdp_per_captia,1781.82890798394
DZA,2003,gdp_per_captia,2103.38129106939
DZA,2004,gdp_per_captia,2610.18542243488
DZA,2005,gdp_per_captia,3113.09488313746
DZA,2006,gdp_per_captia,3478.71000237566
DZA,2007,gdp_per_captia,3950.5129931247
DZA,2008,gdp_per_captia,4923.63161541179
DZA,2009,gdp_per_captia,3883.27090043586
DZA,2010,gdp_per_captia,4480.78631766464
DZA,2011,gdp_per_captia,5455.67940349747
DZA,2012,gdp_per_captia,5592.22011465753
DZA,2013,gdp_per_captia,5499.58733105334
DZA,2014,gdp_per_captia,5493.05669453687
DZA,2015,gdp_per_captia,4177.8895415169
DZA,2016,gdp_per_captia,3946.45244712537
DZA,2017,gdp_per_captia,4109.69821695727
DZA,2018,gdp_per_captia,4142.01855842917
DZA,2019,gdp_per_captia,3989.66827645236
DZA,2020,gdp_per_captia,3306.85820838104
ASM,2002,gdp_per_captia,8666.65538195914
ASM,2003,gdp_per_captia,8807.46281200101
ASM,2004,gdp_per_captia,8528.24877689163
ASM,2005,gdp_per_captia,8395.31877025371
ASM,2006,gdp_per_captia,8340.52343974691
ASM,2007,gdp_per_captia,8874.87792759607
ASM,2008,gdp_per_captia,9740.82449121586
ASM,2009,gdp_per_captia,11910.013233348
ASM,2010,gdp_per_captia,10216.8176306968
ASM,2011,gdp_per_captia,10223.2983588916
ASM,2012,gdp_per_captia,11496.5240977923
ASM,2013,gdp_per_captia,11450.7241954879
ASM,2014,gdp_per_captia,11525.1563872309
ASM,2015,gdp_per_captia,12059.6351646776
ASM,2016,gdp_per_captia,12038.2496994923
ASM,2017,gdp_per_captia,11003.8297642807
ASM,2018,gdp_per_captia,11521.6097798453
ASM,2019,gdp_per_captia,11715.3601388487
ASM,2020,gdp_per_captia,12844.9009909959
AND,1970,gdp_per_captia,3238.69026097204
AND,1971,gdp_per_captia,3496.5320229667
AND,1972,gdp_per_captia,4218.27159918486
AND,1973,gdp_per_captia,5342.16856044208
AND,1974,gdp_per_captia,6320.80963168572
AND,1975,gdp_per_captia,7169.10100559556
AND,1976,gdp_per_captia,7151.24990940599
AND,1977,gdp_per_captia,7751.84330741357
AND,1978,gdp_per_captia,9127.81227979624
AND,1979,gdp_per_captia,11818.4733427033
AND,1980,gdp_per_captia,12378.7845111338
AND,1981,gdp_per_captia,10372.786050001
AND,1982,gdp_per_captia,9610.02061570912
AND,1983,gdp_per_captia,8025.20764054036
AND,1984,gdp_per_captia,7728.90669456943
AND,1985,gdp_per_captia,7775.61421691636
AND,1986,gdp_per_captia,10361.1477651737
AND,1987,gdp_per_captia,12615.1261769143
AND,1988,gdp_per_captia,14304.6405954742
AND,1989,gdp_per_captia,15165.2812551732
AND,1990,gdp_per_captia,18878.8523130643
AND,1991,gdp_per_captia,19534.2636301538
AND,1992,gdp_per_captia,20549.8055751695
AND,1993,gdp_per_captia,16515.6583953924
AND,1994,gdp_per_captia,16235.0680377239
AND,1995,gdp_per_captia,18458.1739929996
AND,1996,gdp_per_captia,19016.2881877293
AND,1997,gdp_per_captia,18355.6278604321
AND,1998,gdp_per_captia,18895.110661321
AND,1999,gdp_per_captia,19262.3089910407
AND,2000,gdp_per_captia,21854.2468030614
AND,2001,gdp_per_captia,22970.5122133619
AND,2002,gdp_per_captia,25067.2400639132
AND,2003,gdp_per_captia,32272.8458909877
AND,2004,gdp_per_captia,37966.1872524395
AND,2005,gdp_per_captia,40064.2249292197
AND,2006,gdp_per_captia,42674.7589681092
AND,2007,gdp_per_captia,47804.8499340211
AND,2008,gdp_per_captia,48719.6587699036
AND,2009,gdp_per_captia,43504.2156523202
AND,2010,gdp_per_captia,40850.2481432297
AND,2011,gdp_per_captia,43334.8114127088
AND,2012,gdp_per_captia,38686.4612635075
AND,2013,gdp_per_captia,39540.7248137461
AND,2014,gdp_per_captia,41303.9293714464
AND,2015,gdp_per_captia,35770.7767044085
AND,2016,gdp_per_captia,37475.6350587526
AND,2017,gdp_per_captia,38964.904478265
AND,2018,gdp_per_captia,41791.9698372411
AND,2019,gdp_per_captia,40897.3308728669
AGO,1980,gdp_per_captia,710.981562903613
AGO,1981,gdp_per_captia,642.381478884403
AGO,1982,gdp_per_captia,619.959903355897
AGO,1983,gdp_per_captia,623.440047272955
AGO,1984,gdp_per_captia,637.715098047035
AGO,1985,gdp_per_captia,758.237880623313
AGO,1986,gdp_per_captia,685.269753309736
AGO,1987,gdp_per_captia,756.262065276746
AGO,1988,gdp_per_captia,792.303048633943
AGO,1989,gdp_per_captia,890.553592242814
AGO,1990,gdp_per_captia,947.704262071309
AGO,1991,gdp_per_captia,865.69272959239
AGO,1992,gdp_per_captia,656.362015240656
AGO,1993,gdp_per_captia,441.200841971444
AGO,1994,gdp_per_captia,328.673148671386
AGO,1995,gdp_per_captia,397.179479250907
AGO,1996,gdp_per_captia,522.643698386589
AGO,1997,gdp_per_captia,514.295154058547
AGO,1998,gdp_per_captia,423.593687810511
AGO,1999,gdp_per_captia,387.785124062555
AGO,2000,gdp_per_captia,556.838631674927
AGO,2001,gdp_per_captia,527.333528536691
AGO,2002,gdp_per_captia,872.494441791273
AGO,2003,gdp_per_captia,982.96100777685
AGO,2004,gdp_per_captia,1255.56451325546
AGO,2005,gdp_per_captia,1902.42214975937
AGO,2006,gdp_per_captia,2599.56594793067
AGO,2007,gdp_per_captia,3121.99608528081
AGO,2008,gdp_per_captia,4080.94103372417
AGO,2009,gdp_per_captia,3122.7815987074
AGO,2010,gdp_per_captia,3587.88364462837
AGO,2011,gdp_per_captia,4615.46821863819
AGO,2012,gdp_per_captia,5100.09702685927
AGO,2013,gdp_per_captia,5254.88112606683
AGO,2014,gdp_per_captia,5408.41170002082
AGO,2015,gdp_per_captia,4166.97983330278
AGO,2016,gdp_per_captia,3506.07312818832
AGO,2017,gdp_per_captia,4095.8100568707
AGO,2018,gdp_per_captia,3289.64399476678
AGO,2019,gdp_per_captia,2809.62608839129
AGO,2020,gdp_per_captia,1776.16686789531
ATG,1977,gdp_per_captia,1246.69015964261
ATG,1978,gdp_per_captia,1416.54053131116
ATG,1979,gdp_per_captia,1760.83132448003
ATG,1980,gdp_per_captia,2124.61852648141
ATG,1981,gdp_per_captia,2392.68695794469
ATG,1982,gdp_per_captia,2660.55809143556
ATG,1983,gdp_per_captia,2948.31727549755
ATG,1984,gdp_per_captia,3372.60207005529
ATG,1985,gdp_per_captia,3899.39183968301
ATG,1986,gdp_per_captia,4703.17940118439
ATG,1987,gdp_per_captia,5463.59538268844
ATG,1988,gdp_per_captia,6454.83545091774
ATG,1989,gdp_per_captia,7076.53633490604
ATG,1990,gdp_per_captia,7347.64636864328
ATG,1991,gdp_per_captia,7602.34533414465
ATG,1992,gdp_per_captia,7745.72179961652
ATG,1993,gdp_per_captia,8136.18854727449
ATG,1994,gdp_per_captia,8771.14372746878
ATG,1995,gdp_per_captia,8406.35894515205
ATG,1996,gdp_per_captia,9030.5749776224
ATG,1997,gdp_per_captia,9491.66076559497
ATG,1998,gdp_per_captia,9940.85222769034
ATG,1999,gdp_per_captia,10260.5994054155
ATG,2000,gdp_per_captia,10872.2929515751
ATG,2001,gdp_per_captia,10367.3196068161
ATG,2002,gdp_per_captia,10401.0508759034
ATG,2003,gdp_per_captia,10797.9510571837
ATG,2004,gdp_per_captia,11446.9691417182
ATG,2005,gdp_per_captia,12557.5478500769
ATG,2006,gdp_per_captia,13995.8044243845
ATG,2007,gdp_per_captia,15622.6928710238
ATG,2008,gdp_per_captia,16044.1057963132
ATG,2009,gdp_per_captia,14160.5620007335
ATG,2010,gdp_per_captia,13048.9605816199
ATG,2011,gdp_per_captia,12746.6334682021
ATG,2012,gdp_per_captia,13272.7349447294
ATG,2013,gdp_per_captia,12910.5906255945
ATG,2014,gdp_per_captia,13501.5809223367
ATG,2015,gdp_per_captia,14285.3297773091
ATG,2016,gdp_per_captia,15198.7429664112
ATG,2017,gdp_per_captia,15383.5763979856
ATG,2018,gdp_per_captia,16679.5916624545
ATG,2019,gdp_per_captia,17376.6496765004
ATG,2020,gdp_per_captia,13992.7444804497
ARG,1962,gdp_per_captia,1155.89071669257
ARG,1963,gdp_per_captia,850.304578624232
ARG,1964,gdp_per_captia,1173.23810525517
ARG,1965,gdp_per_captia,1279.11377848123
ARG,1966,gdp_per_captia,1272.80320401009
ARG,1967,gdp_per_captia,1062.54341227446
ARG,1968,gdp_per_captia,1141.08043154103
ARG,1969,gdp_per_captia,1329.058546189
ARG,1970,gdp_per_captia,1322.59063753874
ARG,1971,gdp_per_captia,1372.37417356256
ARG,1972,gdp_per_captia,1408.86537993108
ARG,1973,gdp_per_captia,2097.02283010295
ARG,1974,gdp_per_captia,2844.86331235351
ARG,1975,gdp_per_captia,2027.33720222659
ARG,1976,gdp_per_captia,1948.22468587272
ARG,1977,gdp_per_captia,2129.70836077888
ARG,1978,gdp_per_captia,2146.36495899265
ARG,1979,gdp_per_captia,2520.92071606516
ARG,1980,gdp_per_captia,2758.83481652658
ARG,1981,gdp_per_captia,2776.32208825139
ARG,1982,gdp_per_captia,2927.89735685135
ARG,1983,gdp_per_captia,3553.37750879684
ARG,1984,gdp_per_captia,2659.70824247007
ARG,1985,gdp_per_captia,2926.12648531698
ARG,1986,gdp_per_captia,3613.62170927636
ARG,1987,gdp_per_captia,3562.87605875248
ARG,1988,gdp_per_captia,3985.19246874962
ARG,1989,gdp_per_captia,2383.86747065533
ARG,1990,gdp_per_captia,4333.48337168025
ARG,1991,gdp_per_captia,5735.3599805848
ARG,1992,gdp_per_captia,6823.53883710424
ARG,1993,gdp_per_captia,6969.11972904571
ARG,1994,gdp_per_captia,7483.14033425721
ARG,1995,gdp_per_captia,7408.70866363112
ARG,1996,gdp_per_captia,7721.35410460355
ARG,1997,gdp_per_captia,8213.12512693705
ARG,1998,gdp_per_captia,8289.5075682025
ARG,1999,gdp_per_captia,7774.73620280001
ARG,2000,gdp_per_captia,7708.09911454041
ARG,2001,gdp_per_captia,7208.37311355372
ARG,2002,gdp_per_captia,2593.404563368
ARG,2003,gdp_per_captia,3349.80630031036
ARG,2004,gdp_per_captia,4277.72157290954
ARG,2005,gdp_per_captia,5109.85224490403
ARG,2006,gdp_per_captia,5919.01233837714
ARG,2007,gdp_per_captia,7245.44685667197
ARG,2008,gdp_per_captia,9020.87332314274
ARG,2009,gdp_per_captia,8225.13758261645
ARG,2010,gdp_per_captia,10385.9644319555
ARG,2011,gdp_per_captia,12848.8641969705
ARG,2012,gdp_per_captia,13082.664325572
ARG,2013,gdp_per_captia,13080.2547323367
ARG,2014,gdp_per_captia,12334.7982453893
ARG,2015,gdp_per_captia,13789.060424772
ARG,2016,gdp_per_captia,12790.2424732447
ARG,2017,gdp_per_captia,14613.041824658
ARG,2018,gdp_per_captia,11795.1593866287
ARG,2019,gdp_per_captia,10056.637940265
ARG,2020,gdp_per_captia,8579.01777315683
ARM,1990,gdp_per_captia,637.85592120941
ARM,1991,gdp_per_captia,590.505875579775
ARM,1992,gdp_per_captia,369.707232276548
ARM,1993,gdp_per_captia,357.202848575393
ARM,1994,gdp_per_captia,400.515593762192
ARM,1995,gdp_per_captia,456.374933276273
ARM,1996,gdp_per_captia,504.059842642233
ARM,1997,gdp_per_captia,523.284410700367
ARM,1998,gdp_per_captia,609.17165368466
ARM,1999,gdp_per_captia,597.432898792278
ARM,2000,gdp_per_captia,622.740922945281
ARM,2001,gdp_per_captia,694.423455373229
ARM,2002,gdp_per_captia,783.241214960091
ARM,2003,gdp_per_captia,930.125472654125
ARM,2004,gdp_per_captia,1191.92100563238
ARM,2005,gdp_per_captia,1643.75688889146
ARM,2006,gdp_per_captia,2158.1480742298
ARM,2007,gdp_per_captia,3139.28071035448
ARM,2008,gdp_per_captia,4010.86138084833
ARM,2009,gdp_per_captia,2994.34047090816
ARM,2010,gdp_per_captia,3218.37829927419
ARM,2011,gdp_per_captia,3525.80719813557
ARM,2012,gdp_per_captia,3681.84469060495
ARM,2013,gdp_per_captia,3838.17387997786
ARM,2014,gdp_per_captia,3986.23162376713
ARM,2015,gdp_per_captia,3607.28929855361
ARM,2016,gdp_per_captia,3591.82805221639
ARM,2017,gdp_per_captia,3914.52785436696
ARM,2018,gdp_per_captia,4220.54032079145
ARM,2019,gdp_per_captia,4604.64632355695
ARM,2020,gdp_per_captia,4266.01807420946
ABW,1986,gdp_per_captia,6472.39870887477
ABW,1987,gdp_per_captia,7885.15892730063
ABW,1988,gdp_per_captia,9765.90920740626
ABW,1989,gdp_per_captia,11392.2691499861
ABW,1990,gdp_per_captia,12306.7176791493
ABW,1991,gdp_per_captia,13495.79430054
ABW,1992,gdp_per_captia,14045.4745656146
ABW,1993,gdp_per_captia,14938.6815734932
ABW,1994,gdp_per_captia,16239.9878515928
ABW,1995,gdp_per_captia,16439.3563609282
ABW,1996,gdp_per_captia,16583.8758560136
ABW,1997,gdp_per_captia,17927.9594391833
ABW,1998,gdp_per_captia,19077.6874273513
ABW,1999,gdp_per_captia,19355.3335357274
ABW,2000,gdp_per_captia,20617.7504673528
ABW,2001,gdp_per_captia,20670.3670051627
ABW,2002,gdp_per_captia,20436.8871286309
ABW,2003,gdp_per_captia,20833.976357295
ABW,2004,gdp_per_captia,22568.3749910043
ABW,2005,gdp_per_captia,23300.7383630907
ABW,2006,gdp_per_captia,24046.2263769373
ABW,2007,gdp_per_captia,25834.1117784233
ABW,2008,gdp_per_captia,27083.6348596914
ABW,2009,gdp_per_captia,24631.1820522439
ABW,2010,gdp_per_captia,23513.527696809
ABW,2011,gdp_per_captia,24985.0139185797
ABW,2012,gdp_per_captia,24712.4932628907
ABW,2013,gdp_per_captia,26441.6199357378
ABW,2014,gdp_per_captia,26893.0115056581
ABW,2015,gdp_per_captia,28396.9084228616
ABW,2016,gdp_per_captia,28452.1706146796
ABW,2017,gdp_per_captia,29350.8050189137
ABW,2018,gdp_per_captia,30253.2793580195
AUS,1960,gdp_per_captia,1810.61923013403
AUS,1961,gdp_per_captia,1877.6166377325
AUS,1962,gdp_per_captia,1854.65683385421
AUS,1963,gdp_per_captia,1967.11653731032
AUS,1964,gdp_per_captia,2131.37794817925
AUS,1965,gdp_per_captia,2281.09879668523
AUS,1966,gdp_per_captia,2343.99529013149
AUS,1967,gdp_per_captia,2580.27109571187
AUS,1968,gdp_per_captia,2724.37251931884
AUS,1969,gdp_per_captia,2991.60719792911
AUS,1970,gdp_per_captia,3305.12639431046
AUS,1971,gdp_per_captia,3495.57929420671
AUS,1972,gdp_per_captia,3950.17089391811
AUS,1973,gdp_per_captia,4771.6719859735
AUS,1974,gdp_per_captia,6484.11987233886
AUS,1975,gdp_per_captia,7005.90658757798
AUS,1976,gdp_per_captia,7489.59416032812
AUS,1977,gdp_per_captia,7778.16400801462
AUS,1978,gdp_per_captia,8255.74454303408
AUS,1979,gdp_per_captia,9297.33341717362
AUS,1980,gdp_per_captia,10211.8371887909
AUS,1981,gdp_per_captia,11854.5884953898
AUS,1982,gdp_per_captia,12788.5492901209
AUS,1983,gdp_per_captia,11538.3984187095
AUS,1984,gdp_per_captia,12454.5517172396
AUS,1985,gdp_per_captia,11459.179567837
AUS,1986,gdp_per_captia,11384.9382387646
AUS,1987,gdp_per_captia,11645.4525939389
AUS,1988,gdp_per_captia,14279.1594387946
AUS,1989,gdp_per_captia,17828.0482329023
AUS,1990,gdp_per_captia,18243.4714183672
AUS,1991,gdp_per_captia,18855.7619964202
AUS,1992,gdp_per_captia,18604.1882699613
AUS,1993,gdp_per_captia,17667.1870997502
AUS,1994,gdp_per_captia,18079.3801793746
AUS,1995,gdp_per_captia,20358.3333563413
AUS,1996,gdp_per_captia,21904.2941177592
AUS,1997,gdp_per_captia,23509.4234684514
AUS,1998,gdp_per_captia,21345.9709868552
AUS,1999,gdp_per_captia,20558.9604021981
AUS,2000,gdp_per_captia,21697.7084797731
AUS,2001,gdp_per_captia,19527.3235767954
AUS,2002,gdp_per_captia,20117.7888912664
AUS,2003,gdp_per_captia,23492.4051742272
AUS,2004,gdp_per_captia,30513.9417409748
AUS,2005,gdp_per_captia,34080.9998953245
AUS,2006,gdp_per_captia,36117.487983674
AUS,2007,gdp_per_captia,41001.1429790999
AUS,2008,gdp_per_captia,49654.9105957389
AUS,2009,gdp_per_captia,42783.3225651148
AUS,2010,gdp_per_captia,52087.9722888891
AUS,2011,gdp_per_captia,62574.1457032412
AUS,2012,gdp_per_captia,68027.8417067378
AUS,2013,gdp_per_captia,68156.6279162085
AUS,2014,gdp_per_captia,62511.6905895284
AUS,2015,gdp_per_captia,56707.0220772116
AUS,2016,gdp_per_captia,49881.7637140466
AUS,2017,gdp_per_captia,53934.2501750463
AUS,2018,gdp_per_captia,57180.7794001614
AUS,2019,gdp_per_captia,54875.2859563351
AUS,2020,gdp_per_captia,51680.3165229438
AUT,1960,gdp_per_captia,935.460426850415
AUT,1961,gdp_per_captia,1031.8150043291
AUT,1962,gdp_per_captia,1087.8342434189
AUT,1963,gdp_per_captia,1167.00053244585
AUT,1964,gdp_per_captia,1269.41258289256
AUT,1965,gdp_per_captia,1374.53213986075
AUT,1966,gdp_per_captia,1486.96860600566
AUT,1967,gdp_per_captia,1569.66718289967
AUT,1968,gdp_per_captia,1677.67352804272
AUT,1969,gdp_per_captia,1825.38612552124
AUT,1970,gdp_per_captia,2058.76905087549
AUT,1971,gdp_per_captia,2380.97845801742
AUT,1972,gdp_per_captia,2924.04887899105
AUT,1973,gdp_per_captia,3890.72241941969
AUT,1974,gdp_per_captia,4630.75719737956
AUT,1975,gdp_per_captia,5285.62072414121
AUT,1976,gdp_per_captia,5678.38665810018
AUT,1977,gdp_per_captia,6810.62768469634
AUT,1978,gdp_per_captia,8205.4689771504
AUT,1979,gdp_per_captia,9793.76534815017
AUT,1980,gdp_per_captia,10869.5464940526
AUT,1981,gdp_per_captia,9385.24906398343
AUT,1982,gdp_per_captia,9410.34725652989
AUT,1983,gdp_per_captia,9537.40742043378
AUT,1984,gdp_per_captia,8991.06503963026
AUT,1985,gdp_per_captia,9172.09676001833
AUT,1986,gdp_per_captia,13083.0726621044
AUT,1987,gdp_per_captia,16392.7695234749
AUT,1988,gdp_per_captia,17578.6189397397
AUT,1989,gdp_per_captia,17468.9461372569
AUT,1990,gdp_per_captia,21680.989623313
AUT,1991,gdp_per_captia,22410.9117666654
AUT,1992,gdp_per_captia,24880.1641180361
AUT,1993,gdp_per_captia,24081.5277928004
AUT,1994,gdp_per_captia,25646.7006591684
AUT,1995,gdp_per_captia,30325.8495818396
AUT,1996,gdp_per_captia,29809.0767730821
AUT,1997,gdp_per_captia,26705.4785993891
AUT,1998,gdp_per_captia,27361.8751106437
AUT,1999,gdp_per_captia,27183.4759263956
AUT,2000,gdp_per_captia,24625.6007227434
AUT,2001,gdp_per_captia,24558.7636778868
AUT,2002,gdp_per_captia,26527.5930910347
AUT,2003,gdp_per_captia,32294.0488606559
AUT,2004,gdp_per_captia,36889.2335135194
AUT,2005,gdp_per_captia,38417.4577857677
AUT,2006,gdp_per_captia,40669.3269586152
AUT,2007,gdp_per_captia,46915.3374004507
AUT,2008,gdp_per_captia,51919.9835754226
AUT,2009,gdp_per_captia,48153.3240199631
AUT,2010,gdp_per_captia,46903.7615854343
AUT,2011,gdp_per_captia,51442.2762464407
AUT,2012,gdp_per_captia,48564.9173350875
AUT,2013,gdp_per_captia,50731.1272541847
AUT,2014,gdp_per_captia,51786.3771747905
AUT,2015,gdp_per_captia,44195.8175947748
AUT,2016,gdp_per_captia,45307.5878620429
AUT,2017,gdp_per_captia,47429.1584564387
AUT,2018,gdp_per_captia,51486.5755014824
AUT,2019,gdp_per_captia,50114.4011099728
AUT,2020,gdp_per_captia,48588.6593847921
AZE,1992,gdp_per_captia,60.4582135796365
AZE,1993,gdp_per_captia,209.478571809788
AZE,1994,gdp_per_captia,157.086059054548
AZE,1995,gdp_per_captia,314.561226313624
AZE,1996,gdp_per_captia,409.163189106479
AZE,1997,gdp_per_captia,505.500349333104
AZE,1998,gdp_per_captia,561.906807871869
AZE,1999,gdp_per_captia,573.916512334089
AZE,2000,gdp_per_captia,655.119945170816
AZE,2001,gdp_per_captia,703.683843432722
AZE,2002,gdp_per_captia,763.080637985358
AZE,2003,gdp_per_captia,883.733971498452
AZE,2004,gdp_per_captia,1045.00937916805
AZE,2005,gdp_per_captia,1578.40239029603
AZE,2006,gdp_per_captia,2473.08181863536
AZE,2007,gdp_per_captia,3851.43786871172
AZE,2008,gdp_per_captia,5574.60380218613
AZE,2009,gdp_per_captia,4950.29479142375
AZE,2010,gdp_per_captia,5843.5337683582
AZE,2011,gdp_per_captia,7189.69122920765
AZE,2012,gdp_per_captia,7496.29464768263
AZE,2013,gdp_per_captia,7875.75695254288
AZE,2014,gdp_per_captia,7891.31314749986
AZE,2015,gdp_per_captia,5500.31038244408
AZE,2016,gdp_per_captia,3880.73873089556
AZE,2017,gdp_per_captia,4147.08971569171
AZE,2018,gdp_per_captia,4739.84171028393
AZE,2019,gdp_per_captia,4805.75371765917
AZE,2020,gdp_per_captia,4221.40747847848
BHS,1960,gdp_per_captia,1550.26769865087
BHS,1961,gdp_per_captia,1651.31767315288
BHS,1962,gdp_per_captia,1752.84000562204
BHS,1963,gdp_per_captia,1867.0103505514
BHS,1964,gdp_per_captia,1994.44049711429
BHS,1965,gdp_per_captia,2144.73908940986
BHS,1966,gdp_per_captia,2322.70581564547
BHS,1967,gdp_per_captia,2556.63426678748
BHS,1968,gdp_per_captia,2804.33387615547
BHS,1969,gdp_per_captia,3215.15389706852
BHS,1970,gdp_per_captia,3178.86332002536
BHS,1971,gdp_per_captia,3297.41106651178
BHS,1972,gdp_per_captia,3322.21991083025
BHS,1973,gdp_per_captia,3696.0318203604
BHS,1974,gdp_per_captia,3416.43931822479
BHS,1975,gdp_per_captia,3156.25082717912
BHS,1976,gdp_per_captia,3328.61593650695
